measured_at,28,29,30,36,37,38,39,40,41,42,43,73,74,76,116,149,150,151,152,157,196,197,198,199,200,201,213,222,225,231,233,234,235,237,238,270,271,295,298,301,302,303,304,305,307,308,346,347,348,378,380,385,387,390,391,393,394,395,396,397,398,399,400,401,402,403,404,405,447,450,459,460,466,468,469,538,541,542,561,570,573,577,580,581,582,583,585,586,622,623,624,625,626,657,658,659,682,691,692,693,694,695,697,698,705,706,707,708,709,738,740,741
2021-01-01T00:00:00.000Z,7.010735514,0.198555403,1.192910669,0.673302964,0.170358505,0.696948002,0.147845934,0.162057369,0.755434517,0.159638996,0.687857402,0.432944048,6.758535946,1.156083194,1.133338519,0.49063955,8.21468689,0.279773713,2.307307236,0.185156806,0.185116211,0.448991273,3.964772368,0.203467514,0.755946544,0.167105447,1.12113957,0.713833104,0.703068575,0.161360745,3.995464884,0.280967504,1.287570349,0.189309441,1.182258742,0.177372881,0.768263458,0.54752182,0.188169646,0.163278569,0.466055558,8.177048697,0.21051253,2.364096929,0.16248226,1.100573331,0.161113086,0.163604128,0.705856006,8.292174933,1.430433696,0.909997036,0.525979057,0.465427614,4.481955905,0.529153983,3.742426128,4.342187891,0.198957438,0.632612553,0.186729731,0.422379412,4.763345586,0.22616825,0.717382259,4.618528382,0.193876389,0.707527849,0.181952897,0.220034396,0.199728879,0.587186237,0.612543165,0.198486544,1.185097292,0.622683994,0.214023569,1.172914993,0.973039591,0.769067959,0.562613975,1.088490621,0.516964994,3.528191948,0.244072206,1.087128611,0.200834193,1.019743702,0.173786262,0.375995077,0.17960405,0.716619291,0.155996623,7.541321006,0.245776214,1.206281619,0.770094273,0.168846497,0.453898633,7.736091896,0.205273423,1.103647444,0.169210178,1.012195694,0.15604716,0.414252258,0.165451136,0.645501974,0.171012219,1.083489098,0.191344537,1.104780936
2021-01-01T01:00:00.000Z,6.600844633,0.189257719,1.108660407,0.641161202,0.158715107,0.653563033,0.135760717,0.149331807,0.707493178,0.153601397,0.657796754,0.389653667,6.354088396,1.136511198,1.097498021,0.416246965,7.550492336,0.269482237,2.094333806,0.179187857,0.175119349,0.443380699,3.641302125,0.183803461,0.695913473,0.169962546,1.044792311,0.735150693,0.660390291,0.16445221,3.611988546,0.273531239,1.211326978,0.185634952,1.129564818,0.17513223,0.726334974,0.560995685,0.176629703,0.144957246,0.426192489,7.624121,0.197159877,2.225953846,0.15243142,1.052204423,0.151534532,0.147614355,0.677476723,7.866909548,1.300220055,0.88870755,0.527500693,0.466926576,4.251428778,0.518171117,3.683489519,3.984048059,0.182160448,0.570074874,0.169677589,0.369577155,4.452054597,0.19938062,0.65355276,4.326463867,0.179080235,0.6645709,0.163724152,0.208921,0.17402004,0.530130191,0.575894172,0.193296989,1.154516545,0.626597608,0.208065703,1.127557485,0.932284049,0.639356097,0.557538709,1.034172634,0.48583914,3.263076978,0.224470758,1.031961912,0.192654634,0.973983753,0.147611506,0.361345918,0.168701341,0.641303761,0.136994847,7.113172949,0.231387613,1.155293537,0.657118588,0.176218554,0.462143676,7.226614188,0.193878721,1.038734719,0.160763693,0.975354541,0.1453395,0.374907713,0.158526702,0.601720647,0.158752302,1.008406372,0.190489421,1.05511271
2021-01-01T02:00:00.000Z,6.468329457,0.188044401,1.088216458,0.651149701,0.153969856,0.625163086,0.13128471,0.142122268,0.667716902,0.148757864,0.649909121,0.364588697,5.772807819,1.079380999,1.059985969,0.400270107,7.271071499,0.277194264,2.09774667,0.174094353,0.169121231,0.453875089,3.403140813,0.181481119,0.651931361,0.161373827,1.066868627,0.633887507,0.673287973,0.15028643,3.428869435,0.269568597,1.15204189,0.18921918,1.114303082,0.175602044,0.753361392,0.538565204,0.172395692,0.148007116,0.42381347,7.407806805,0.192591199,2.168247041,0.149738553,1.024572334,0.144463928,0.144596968,0.63630129,7.558348805,1.265887637,0.894438648,0.532645274,0.459593817,4.186091233,0.509894174,3.716210503,3.725085412,0.171200277,0.54238825,0.156148467,0.335804469,4.139633475,0.180504087,0.616771128,4.185953929,0.169710219,0.637248805,0.156036186,0.205213973,0.164635111,0.497519111,0.517225441,0.186265978,1.083106145,0.635724716,0.202898213,1.106749364,0.964930635,0.685552468,0.569328335,1.012974063,0.473569515,3.063309556,0.216098095,1.006685115,0.192186526,0.949834452,0.140738078,0.363808675,0.156322195,0.609035915,0.144003885,6.777765088,0.226086123,1.119108286,0.668802891,0.152097626,0.40214143,6.825761473,0.186526851,1.039676112,0.156382843,0.960013421,0.136773579,0.351842395,0.140944304,0.542333818,0.153967062,1.005489368,0.187020691,1.049693978
2021-01-01T03:00:00.000Z,6.712097408,0.188574813,1.14284377,0.659185142,0.150787119,0.63301358,0.126051226,0.133533724,0.633343207,0.153933549,0.653661722,0.35972054,5.668409312,1.093277534,1.074029593,0.381095688,7.095983554,0.272592491,2.102575687,0.174492283,0.16706683,0.402769446,3.312591228,0.180419144,0.651944943,0.160589867,1.05169116,0.652134547,0.703285952,0.144234028,3.442187934,0.256992326,1.169944552,0.195514006,1.141284906,0.171482136,0.696005328,0.545185311,0.172833857,0.143697517,0.428629532,7.15851456,0.1937523,2.181334586,0.15270775,1.025524579,0.139689759,0.141722135,0.625123388,7.610862543,1.237555513,0.910139823,0.578874044,0.470613212,4.143122157,0.515319285,3.729949432,3.641740881,0.166287093,0.524292966,0.147867554,0.317965212,3.977195588,0.174825167,0.587732816,4.159560272,0.16844475,0.633690431,0.151467431,0.208408199,0.16892285,0.498406442,0.507472604,0.170920519,1.054226634,0.631363831,0.202598201,1.11443864,0.975466063,0.625957,0.577785466,1.018076581,0.429234791,3.128987381,0.223873724,1.010666736,0.198520717,0.974208912,0.129852055,0.348607519,0.148986405,0.601035823,0.141455144,6.532525512,0.226461713,1.11961033,0.709368814,0.142285624,0.364527184,6.803438083,0.184404993,1.03327596,0.164719967,0.963729361,0.129391196,0.338148847,0.136948771,0.526279445,0.14544342,1.005327235,0.186133777,1.046278699
2021-01-01T04:00:00.000Z,6.418159296,0.196142027,1.163408222,0.683347265,0.161964427,0.660678721,0.127876059,0.136545762,0.661265278,0.163658456,0.678702967,0.347449568,5.821827859,1.182916443,1.078523639,0.387600317,7.052454305,0.278821773,2.182316558,0.170711949,0.156648082,0.387798225,3.216487869,0.176743074,0.629595004,0.158377358,1.077089143,0.652524164,0.733863602,0.176144819,3.413903622,0.258767674,1.170976748,0.206039926,1.163784307,0.166097344,0.672131992,0.574781085,0.179258695,0.138503897,0.40129983,7.037252857,0.207079712,2.131648245,0.15502134,1.054967632,0.132860885,0.145547326,0.640257008,7.191850757,1.232687992,1.032770334,0.565903903,0.462875328,4.227512287,0.519736308,3.74563026,3.56032655,0.170762117,0.528026669,0.150591539,0.325671338,3.826858824,0.168461803,0.575901107,4.185087618,0.173988109,0.639079884,0.154331501,0.200506108,0.164224521,0.504604415,0.515426584,0.174324421,1.061156057,0.61702323,0.207254456,1.121861306,1.007777591,0.651451349,0.607131167,1.029296023,0.434204465,3.080295814,0.236109384,1.006121526,0.208643386,0.987505197,0.127214145,0.317398441,0.151381635,0.603253734,0.134810211,6.362879329,0.231371401,1.158357163,0.677936395,0.143344578,0.378971055,6.576080942,0.186547777,1.028752935,0.16403164,0.968802507,0.128792709,0.337842787,0.140410667,0.529047806,0.13477291,1.015700962,0.193970642,1.096391518
2021-01-01T05:00:00.000Z,6.255507566,0.196511106,1.156153114,0.698581121,0.178779217,0.682949002,0.125138809,0.145690748,0.669482794,0.185950483,0.71519323,0.384302718,5.418368443,1.151242359,1.090506327,0.377361549,6.422527388,0.291635669,2.132408881,0.178193032,0.163618371,0.39611234,2.916722105,0.177419938,0.622860351,0.169317956,0.993383112,0.684212973,0.709807252,0.163407982,3.309697219,0.257744457,1.192077327,0.216617105,1.183925304,0.17509609,0.697957236,0.609439295,0.194227758,0.144913045,0.41447147,6.533278958,0.209654325,2.131879883,0.170425404,1.043914796,0.133132831,0.154385655,0.603396904,6.432788545,1.23947186,1.117532047,0.56481702,0.451977471,3.757664532,0.533146547,3.731066024,3.223970404,0.183339822,0.538930697,0.148055207,0.325823716,3.353616775,0.177999491,0.580266911,3.938350822,0.18638441,0.640090117,0.154619784,0.212726233,0.172694419,0.497379006,0.493471865,0.173766404,0.972733301,0.621551841,0.21546393,1.124667759,1.001503351,0.644571481,0.59504532,1.019638065,0.451633992,2.820419381,0.220280172,0.991195192,0.216912609,0.979679213,0.12706553,0.339181104,0.151012298,0.596015129,0.147963537,5.722202095,0.228199154,1.146957624,0.720641697,0.146225511,0.38468842,6.065288418,0.197549076,1.030807397,0.1799275,0.989113813,0.130743221,0.34583201,0.141967268,0.517193172,0.149374381,0.986561404,0.214613815,1.085354754
2021-01-01T06:00:00.000Z,6.438720122,0.21315058,1.21942963,0.695456228,0.207503744,0.738009225,0.140684324,0.158174379,0.730239962,0.210811432,0.762837723,0.378549442,5.611527163,1.239712791,1.195218237,0.391783428,6.706067404,0.296943719,2.219270791,0.197452841,0.160334998,0.419426746,2.962608719,0.176964806,0.66866665,0.175711586,0.989857034,0.782878716,0.751326194,0.162982047,3.484931846,0.280098433,1.253220098,0.236245394,1.24796834,0.219945264,0.781551447,0.604844161,0.212224449,0.152736626,0.485435856,6.559712726,0.222148774,2.213242713,0.191561968,1.096857878,0.136245106,0.166906622,0.684788808,6.414589694,1.310483157,1.202047453,0.560397028,0.452321827,3.846570492,0.528331595,3.758932262,3.290890688,0.211688613,0.581730759,0.162583123,0.352165218,3.381122491,0.204364532,0.616476376,4.041252752,0.213033622,0.687097262,0.165051755,0.229898453,0.189769123,0.530470446,0.530510972,0.195640659,1.033562846,0.630161793,0.236113904,1.197633709,1.054756035,0.618612464,0.601631317,1.102909786,0.46660246,2.944786491,0.238487595,1.040307694,0.230696936,1.032429171,0.139214778,0.342790317,0.163610681,0.633508439,0.173997109,5.895287441,0.251488421,1.205010769,0.774949019,0.160432895,0.398650828,6.230369802,0.213248876,1.081186071,0.196666079,1.06110195,0.136365284,0.372414379,0.15442136,0.569364347,0.160320431,1.018048423,0.221388882,1.153324441
2021-01-01T07:00:00.000Z,6.936695227,0.239215922,1.262442951,0.633683778,0.235824325,0.84157922,0.160860783,0.180444112,0.808201461,0.244316744,0.808992329,0.416167014,6.094209149,1.333942147,1.314016797,0.427996909,7.107425715,0.340373218,2.430717325,0.226143591,0.172221176,0.446229591,3.105983015,0.197247372,0.711773237,0.189578969,0.99016365,0.847369525,0.759586507,0.175313558,3.632986498,0.300685034,1.37560967,0.252651611,1.319056684,0.249182155,0.884702274,0.549936212,0.243052717,0.160869613,0.507311223,7.042610187,0.247188154,2.413522677,0.207654149,1.187202054,0.164074279,0.201642206,0.747720693,6.645797588,1.369357592,0.801265018,0.496343372,0.444381381,4.115734065,0.530745703,3.637078153,3.380426899,0.253692079,0.661283771,0.185779363,0.414905165,3.453184454,0.240684945,0.717957893,4.062581094,0.239617292,0.742151447,0.182520709,0.259165267,0.218768553,0.624153911,0.588529514,0.216566286,1.118085208,0.624556938,0.258890397,1.273788518,1.030702077,0.592653447,0.573149595,1.206754614,0.494500403,3.14076033,0.25501311,1.127707712,0.242809162,1.103828779,0.161061132,0.417819487,0.190584083,0.7219433,0.194819415,6.292529913,0.263272212,1.296352886,0.806792857,0.166679269,0.433857763,6.43052402,0.238517268,1.173859514,0.215572567,1.11648536,0.151736807,0.393804282,0.173665673,0.628426563,0.185516879,1.096275416,0.234265029,1.23063963
2021-01-01T08:00:00.000Z,7.240114278,0.245892486,1.359414585,0.633069959,0.271784361,0.921440724,0.175356158,0.218064357,0.880952706,0.263379748,0.896170596,0.463963457,6.463986084,1.403424821,1.406722355,0.480565041,7.532031227,0.348392322,2.619948365,0.238121282,0.191040957,0.477160424,3.244635779,0.217681649,0.789082794,0.215240596,1.048829415,0.836970474,0.827480483,0.232862901,3.707630329,0.307579127,1.455564355,0.267897814,1.376049563,0.285719234,0.989091812,0.531477795,0.267400424,0.172671286,0.570094105,7.446719621,0.257839987,2.54263188,0.227533681,1.205515752,0.172988075,0.226779175,0.860518605,7.079461253,1.469271659,0.656411552,0.479895205,0.436461192,4.216364693,0.539619541,3.586831538,3.578430322,0.293611972,0.765385111,0.21581583,0.49935013,3.642137018,0.287018836,0.817032843,4.064198911,0.264935493,0.805055395,0.210861249,0.282113653,0.260654663,0.713787678,0.662521035,0.238607946,1.225221555,0.613682681,0.278223835,1.348277568,1.074043515,0.627122139,0.51279935,1.292112034,0.53842495,3.32752659,0.281899513,1.209703267,0.252171712,1.159026134,0.1754396,0.470683843,0.224140957,0.800724556,0.223720322,6.732420985,0.274653393,1.427659665,0.772891923,0.193103784,0.494702568,6.81735836,0.268966845,1.249447333,0.230825131,1.178308483,0.172975371,0.460886837,0.200156144,0.729001668,0.208432412,1.237983633,0.247745323,1.303438512
